NAME,ADDRESS,CATEGORY,DESCRIPTION,COUNTY,LATITUDE,LONGITUDE,RATING
Horai?a Monastery,"Neam?, Romania",Attraction,N/A,Neam?,0,0,0
Neam? Monastery,"Neam?, Romania",Attraction,"The Neam? Monastery (Romanian: M?n?stirea Neam?) is a Romanian Orthodox religious settlement, one of the oldest and most important of its kind in Romania. It was built in the 15th century, and it is an example of medieval Moldavian architecture. A jewel of 15th-century architecture, the church was built during ?tefan cel Mare's reign and finished in the year when the Moldavian army won the battle against King John Albert (1497).",Neam?,0,0,0
P�ng?ra?i Monastery,"Neam?, Romania",Attraction,N/A,Neam?,0,0,0
Petru Vod?,Poiana Teiului,Administrative Region,N/A,Neam?,47.12898,25.9981,0
Petru,Strada ?tirbei Vod? R�mnicu V�lcea,Food & Drink,N/A,Neam?,45.10277,24.3631,0
Strada Petru Vod?,051998 Bucharest,Street or Square,N/A,Neam?,44.40089,26.0642,0
M?n?stirea Petru Vod?,Poiana Teiului,Religious Place,N/A,Neam?,47.17866,25.96443,0
?coala General? Petru Vod?,617346 Poiana Teiului,Educational Facility,N/A,Neam?,47.12374,25.99935,0
Oficiu Po?tal Petru Vod?,DN15B 617346 Poiana Teiului,Post Office,N/A,Neam?,47.11049,25.99663,0
Cabinet Medical Dr. Blaj D. Petru,Strada Cuza Vod? 805300 Tecuci,Hospital or Healthcare Facility,N/A,Neam?,45.84326,27.44149,0
Biserica Romano-Catolica Sf. Apostoli Petru si Paul,Strada Cuza Vod? 620034 Foc?ani,Religious Place,N/A,Neam?,45.7004,27.1897,0
Strada Petru Rare? (Strada Petru Rares),Vadul lui Vod? Moldova,Street or Square,N/A,Neam?,47.09052,29.07197,0
Petru Vod? Monastery,"Neam?, Romania",Attraction,N/A,Neam?,46.29774556,26.45433,0
R?zboieni Monastery,"Neam?, Romania",Attraction,"R?zboieni is a commune in Neam? County, Romania. It is composed of five villages: Bor?eni, R?zboieni, R?zboienii de Jos, Valea Alb? and Valea Mare.",Neam?,0,0,0
Secu Monastery,"Neam?, Romania",Attraction,N/A,Neam?,0,0,0
Sih?stria Monastery,"Neam?, Romania",Attraction,N/A,Neam?,0,0,0
Sihla Monastery,"Neam?, Romania",Attraction,N/A,Neam?,0,0,0
Varatec Monastery,Strada Schimbarea La Fa?? 617013 Agapia,Religious Place,,Neam?,47.139602,26.269447,0
V?ratec Monastery,"Neam?, Romania",Attraction,,Neam?,47.139602,26.269447,0
Parcul Natural V�n?tori Neam?,Strada Principal? 617010 Agapia,Recreation,N/A,Neam?,47.1738,26.28159,0
Vanatori Neamt Nature Park,Strada Zimbrului 2 611156 Roman,Recreation,"The V�n?tori-Neam? Natural Park (Romanian: Parcul Natural V�n?tori Neam?) is situated in north-east Romania, in Neam? County. It is one of the few places where the European bison (Bison bonasus) can be seen.",Neam?,46.9289,26.95226,0
Parcul Natural Vanatori Neamt,DN15C B?l??te?ti,Recreation,N/A,Neam?,47.1199,26.31012,0
Parcul Natural V�n?tori-Neam?,DN15B 617500 V�n?tori-Neam?,Sights & Museums,"The V�n?tori-Neam? Natural Park (Romanian: Parcul Natural V�n?tori Neam?) is situated in north-east Romania, in Neam? County. It is one of the few places where the European bison (Bison bonasus) can be seen.",Neam?,47.23265,26.22416,0
Parcul Natural Vanatori Neamt,DJ155C V�n?tori-Neam?,Government or Community Facility,N/A,Neam?,47.23844,26.23211,0
M?n?stirea Sihastria,DJ157F 617500 V�n?tori-Neam?,Religious Place,N/A,Neam?,47.17495,26.16898,0
Prim?ria V�n?tori-Neam?,DN15B 617500 V�n?tori-Neam?,Government or Community Facility,N/A,Neam?,47.21461,26.31691,0
Biblioteca V�n?tori-Neam?,DN15B 617500 V�n?tori-Neam?,Library,N/A,Neam?,47.21618,26.3121,0
Poli?ia V�n?tori-Neam?,DN15B 617500 V�n?tori-Neam?,Police Station,N/A,Neam?,47.21501,26.31561,0
Oficiu Po?tal V�n?tori-Neam?,DN15B 617500 V�n?tori-Neam?,Post Office,N/A,Neam?,47.21624,26.31192,0
"park near V�n?tori-Neam?, Romania",N/A,undefined,"The V�n?tori-Neam? Natural Park (Romanian: Parcul Natural V�n?tori Neam?) is situated in north-east Romania, in Neam? County. It is one of the few places where the European bison (Bison bonasus) can be seen.",Neam?,47.21684,26.31024,0
"part near V�n?tori-Neam?, Romania",N/A,undefined,"The V�n?tori-Neam? Natural Park (Romanian: Parcul Natural V�n?tori Neam?) is situated in north-east Romania, in Neam? County. It is one of the few places where the European bison (Bison bonasus) can be seen.",Neam?,47.21684,26.31024,0
"park near M�n?stirea Neam?, V�n?tori-Neam?, Romania",N/A,undefined,"The V�n?tori-Neam? Natural Park (Romanian: Parcul Natural V�n?tori Neam?) is situated in north-east Romania, in Neam? County. It is one of the few places where the European bison (Bison bonasus) can be seen.",Neam?,47.2676,26.20233,0
"part near M�n?stirea Neam?, V�n?tori-Neam?, Romania",N/A,undefined,"V�n?tori-Neam? is a commune in Neam? County, Romania. It is composed of four villages: Lunca, M�n?stirea Neam?, Nem?i?or and V�n?tori-Neam?.",Neam?,47.2676,26.20233,0
V�n?tori-Neam? Natural Park,"Neam?, Romania",Attraction,"The V�n?tori-Neam? Natural Park (Romanian: Parcul Natural V�n?tori Neam?) is situated in north-east Romania, in Neam? County. It is one of the few places where the European bison (Bison bonasus) can be seen.",Neam?,47.19282571,26.31792143,0
Neam? Citadel,T�rgu Neam?,Sights & Museums,"Neam? Citadel (Romanian: Cetatea Neam? or Cetatea Neam?ului) is a medieval fortress located in north-eastern part of Romania, near T�rgu Neam?, Neam? County. It was built in 14th century Moldavia during Petru I of Moldavia's reign and expanded in the 15th century. The citadel played a key role in Stephen III of Moldavia's defense system, along with Suceava, Hotin, Soroca, Orhei, Tighina, Chilia and Cetatea Alb?.",Neam?,47.21461,26.34369,0
T�rgu Neam?,Neam?,"City, Town or Village","T�rgu Neam? (Romanian pronunciation:�[?t?r?u ?ne?amt?s]; German: Niamtz, Hungarian: N�metv�s�r, Hebrew: ???? ?????, Latin: Ante Castrum Nempch) is a town in Neam? County, Romania, on the Neam? River. It had, as of 2002, a population of 20,496. Three villages are administered by the town: Blebea, Humule?ti and Humule?tii Noi.",Neam?,47.2057,26.36921,0
Cetatea Neamt,615200 T�rgu Neam?,Sights & Museums,Pe 23 februarie va avea loc o �nt�lnire a wikipedi?tilor din zona Moldovei �n Ia?i. Detalii ?i �nscrieri �n pagina �nt�lnirii.,Neam?,47.21465,26.34373,0
Prim?ria T�rgu Neam?,DN15B 615200 T�rgu Neam?,Government or Community Facility,N/A,Neam?,47.20554,26.36786,0
Strada T�rgu Neam?,060941 Bucharest,Street or Square,N/A,Neam?,44.41871,26.02652,0
Neamt Fortress,615200 T�rgu Neam?,Sights & Museums,N/A,Neam?,47.21462,26.34373,0
Stadion Cetatea T�rgu Neam?,Strada 1 Decembrie 1918 615200 T�rgu Neam?,Sport Facility/Venue,N/A,Neam?,47.20993,26.34484,0
Poli?ia T�rgu Neam?,DN15B 615200 T�rgu Neam?,Police Station,N/A,Neam?,47.20568,26.37289,0
Spitalul Or??enesc T�rgu Neam?,Bulevardul ?tefan cel Mare 615200 T�rgu Neam?,Hospital,N/A,Neam?,47.20719,26.3578,0
Aleea T�rgu Neam?,062052 Bucharest,Street or Square,N/A,Neam?,44.41795,26.02709,0
Fight Club Scorpions T�rgu-Neam?,Bulevardul ?tefan cel Mare 615200 T�rgu Neam?,Sport Facility/Venue,N/A,Neam?,47.20571,26.36571,0
Neam? Citadel in T�rgu Neam?,"Neam?, Romania",Attraction,"Neam? Citadel (Romanian: Cetatea Neam? or Cetatea Neam?ului) is a medieval fortress located in north-eastern part of Romania, near T�rgu Neam?, Neam? County. It was built in 14th century Moldavia during Petru I of Moldavia's reign and expanded in the 15th century. The citadel played a key role in Stephen III of Moldavia's defense system, along with Suceava, Hotin, Soroca, Orhei, Tighina, Chilia and Cetatea Alb?.",Neam?,46.70184455,26.29664273,0
"park near Ceahl?u, Romania",N/A,undefined,N/A,Neam?,47.03968,25.95382,0
Ceahl?u,Neam?,"City, Town or Village","The Ceahl?u Massif (pronounced�[t??e?ah?l?w]) is one of the most famous mountains of Romania.[1] It is part of the Bistri?a Mountains range of the Eastern Carpathians division, in Neam? County, in the Moldavia region. The two most important peaks are Toaca (1904 m altitude) and Ocola?ul Mare (1907 m altitude). It is bounded to the east by the Bistri?a River and Lake Bicaz, to the south by the Bicaz River. From the south, the main access point is the village of Izvorul Muntelui, located 12�km north from the town of Bicaz. To the north, Mount Ceahl?u is also accessible from Dur?u.",Neam?,47.03968,25.95382,0
Mecanica Ceahl?u,Strada Dumbravei 610202 Piatra Neam?,Outdoor Area/Complex,N/A,Neam?,46.90847,26.41484,0
Strada Ceahl?u,551113 Media?,Street or Square,N/A,Neam?,46.16977,24.33043,0
Prim?ria Ceahl?u,617125 Ceahl?u,Government or Community Facility,Bine ati venit pe site-ul primariei Ceahlau,Neam?,47.04259,25.96266,0
Strada Ceahl?u,060941 Bucharest,Street or Square,N/A,Neam?,44.45553,26.04906,0
Strada Ceahl?u,505100 Codlea,Street or Square,N/A,Neam?,45.69109,25.44078,0
Strada Ceahl?u,500128 Brasov,Street or Square,N/A,Neam?,45.62948,25.5718,0
Strada Ceahl?u,540402 Targu Mures,Street or Square,N/A,Neam?,46.53116,24.55297,0
Strada Ceahl?u,400488 Cluj-Napoca,Street or Square,N/A,Neam?,46.75945,23.58954,0
Gr?dini?a Ceahl?u,DJ155F 617125 Ceahl?u,Educational Facility,Bine ati venit pe site-ul primariei Ceahlau,Neam?,47.03316,25.94385,0
Strada Ceahl?u,100051 Ploiesti,Street or Square,N/A,Neam?,44.93587,26.01809,0
Ceahl?u,Strada Barajului 615100 Bicaz,Accommodation,"The Ceahl?u Massif (pronounced�[t??e?ah?l?w]) is one of the most famous mountains of Romania.[1] It is part of the Bistri?a Mountains range of the Eastern Carpathians division, in Neam? County, in the Moldavia region. The two most important peaks are Toaca (1904 m altitude) and Ocola?ul Mare (1907 m altitude). It is bounded to the east by the Bistri?a River and Lake Bicaz, to the south by the Bicaz River. From the south, the main access point is the village of Izvorul Muntelui, located 12�km north from the town of Bicaz. To the north, Mount Ceahl?u is also accessible from Dur?u.",Neam?,46.91495,26.08616,0
Strada Ceahl?u,505300 Predeal,Street or Square,N/A,Neam?,45.50739,25.57144,0
Ceahl?u,Strada Ceahl?ul 20 Bucure?ti,Food & Drink,"The Ceahl?u Massif (pronounced�[t??e?ah?l?w]) is one of the most famous mountains of Romania.[1] It is part of the Bistri?a Mountains range of the Eastern Carpathians division, in Neam? County, in the Moldavia region. The two most important peaks are Toaca (1904 m altitude) and Ocola?ul Mare (1907 m altitude). It is bounded to the east by the Bistri?a River and Lake Bicaz, to the south by the Bicaz River. From the south, the main access point is the village of Izvorul Muntelui, located 12�km north from the town of Bicaz. To the north, Mount Ceahl?u is also accessible from Dur?u.",Neam?,44.45715,26.04722,0
"part near Ceahl?u, Romania",N/A,undefined,N/A,Neam?,47.03968,25.95382,0
Ceahl?u National Park,"Neam?, Romania",Attraction,N/A,Neam?,46.19719375,25.59001875,0
Bicaz Canyon - Cheile Bicazului,"Neam?, Romania",Attraction,Coordinates: 46.81198�N 25.81894�E,Neam?,0,0,0
Ski Vidra Transalpina,DJ701D 247750 Voineasa,Leisure & Outdoor,N/A,Neam?,45.42245,23.69544,0
Ranca Ski Resort,Baia de Fier,Leisure & Outdoor,N/A,Neam?,45.3143,23.68631,0
Predeal Ski Area,Strada Cl?bucet 505300 Predeal,Sport Facility/Venue,N/A,Neam?,45.49383,25.57277,0
Valtour Ski School,Strada Poiana lui Neagoe 500001 Bra?ov,Sport Facility/Venue,N/A,Neam?,45.593194,25.549344,0
Azuga Ski & Bike Resort,Strada Sorica 3 105100 Azuga,Hotel,N/A,Neam?,45.44366,25.58654,0
Dur?u Ski Resort,"Neam?, Romania",Attraction,N/A,Neam?,45.4534868,24.8180808,0
Hanul Ancu?ei,DN2 617482 Tupila?i,Accommodation,Pe 23 februarie va avea loc o �nt�lnire a wikipedi?tilor din zona Moldovei �n Ia?i. Detalii ?i �nscrieri �n pagina �nt�lnirii.,Neam?,47.09911,26.69793,0
Hanu Ancu?ei,"Neam?, Romania",Attraction,N/A,Neam?,47.09911,26.69793,0
Gara Slatina,Pia?a G?rii 230071 Slatina,Railway Station,N/A,Olt,44.42862,24.38841,0
City Hotel Slatina,Strada Ecaterina Teodoroiu 230053 Slatina,Hotel,N/A,Olt,44.42532,24.3767,0
Spitalul Jude?ean Slatina,Strada Cri?an Slatina,Hospital,N/A,Olt,44.43179,24.36655,0
The city of Slatina.,"Olt, Romania",Attraction,N/A,Olt,44.42857667,24.37722,0
Jedrenje Dunavom ~~ Sailing On The Danube,Bulevar Milutina Milankovica 11070 Beograd Serbia,Going Out,N/A,Olt,44.805816,20.423963,0
Fishing on the Danube and on the Olt River.,"Olt, Romania",Attraction,N/A,Olt,44.805816,20.423963,0
"City of Corabia with an ancient Roman citadel, a large orthodox cathedral, Danube sunbathes, sailing and fishing.","Olt, Romania",Attraction,N/A,Olt,0,0,0
The town of Scornice?ti - the birthplace of Nicolae Ceau?escu.,"Olt, Romania",Attraction,"Scornice?ti (Romanian pronunciation:�[skorni?t??e?t?]) is a town in Olt County, Romania with a population of 11,766. The town administers 13 villages (B?l?a?i, Bircii, Chi?easca, Constantine?ti, Jitaru, M?rgineni-Slobozia, Mih?ile?ti-Pope?ti, Mogo?e?ti, Negreni, Piscani, Rusciori, ?uica and Teiu?) and has a total area of 170�km�, being the locality with the largest area in the county of Olt, surpassing even its capital Slatina. Scornice?ti is situated in the historical region of Muntenia.",Olt,0,0,0
On the Prahova Valley:,"Prahova, Romania",Attraction,"Prahova Valley (Romanian: Valea Prahovei) is the valley where the Prahova river makes its way between the Bucegi and the Baiu Mountains, in the Carpathian Mountains, Romania. It is a tourist region, situated about 100�km north of the capital city of Bucharest.",Prahova,0,0,0
Bike Resort Sinaia,DC120 106100 Sinaia,Sport Facility/Venue,N/A,Prahova,45.350906,25.533254,0
The Sinaia Resort.,"Prahova, Romania",Attraction,N/A,Prahova,45.350906,25.533254,0
The Bu?teni Resort.,"Prahova, Romania",Attraction,N/A,Prahova,0,0,0
Azuga Ski & Bike Resort,Strada Sorica 3 105100 Azuga,Hotel,N/A,Prahova,45.44366,25.58654,0
The Azuga Resort.,"Prahova, Romania",Attraction,"Sta?iunea turistic? Azuga este situat? pe valea superioar? a Prahovei, la o altitudine de 935 m, fiind locul ideal atat pentru odihn?, c�t ?i pentru practicarea sporturilor de iarna, drume?ii sau mountain bike.",Prahova,45.44366,25.58654,0
Bucegi Mountains,137310 Moroeni,Recreation,"The Bucegi Mountains (Romanian: Mun?ii Bucegi [?munt?sij bu?t??ed???] (listen); are located in central Romania, south of the city of Bra?ov. They are part of the Southern Carpathians group of the Carpathian Mountains. At 2,505�m (8,219�ft), Omu is its highest point.[1]",Prahova,45.40832,25.4703,0
The Bucegi Mountains.,"Prahova, Romania",Attraction,"The Bucegi Mountains (Romanian: Mun?ii Bucegi [?munt?sij bu?t??ed???] (listen); are located in central Romania, south of the city of Bra?ov. They are part of the Southern Carpathians group of the Carpathian Mountains. At 2,505�m (8,219�ft), Omu is its highest point.[1]",Prahova,45.40832,25.4703,0
On the Teleajen River Valley:,"Prahova, Romania",Attraction,"Prahova County (Romanian pronunciation:�[?prahova]) is a county (jude?) of Romania, in the historical region Muntenia, with the capital city at Ploie?ti.",Prahova,0,0,0
V?lenii de Munte,Prahova,"City, Town or Village","V?lenii de Munte (Romanian pronunciation:�[v??lenij de ?munte]) is a town in Prahova County, southern Romania (the historical region of Wallachia), with a population of about 13,309. It lies on the Teleajen River valley, 28 kilometres (17�mi) north of the county seat of Ploie?ti.",Prahova,45.1943,26.04281,0
V?lenii de Munte,Romania,Railway Station,"V?lenii de Munte (Romanian pronunciation:�[v??lenij de ?munte]) is a town in Prahova County, southern Romania (the historical region of Wallachia), with a population of about 13,309. It lies on the Teleajen River valley, 28 kilometres (17�mi) north of the county seat of Ploie?ti.",Prahova,45.179445,26.034598,0
Prim?ria V?lenii de Munte,Strada Berevoie?ti 106400 V?lenii de Munte,Government or Community Facility,N/A,Prahova,45.18666,26.03945,0
Autogara V?lenii de Munte,106400 V?lenii de Munte,Public Transport,N/A,Prahova,45.17947,26.03528,0
Sala de Sport,106400 V?lenii de Munte,Sport Facility/Venue,N/A,Prahova,45.17944,26.03554,0
V?lenii de Mure?,Br�ncovene?ti,Administrative Region,N/A,Prahova,46.89118,24.79827,0
Strada V?lenii de Munte,012721 Bucharest,Street or Square,N/A,Prahova,44.48642,26.01183,0
Poli?ia V?lenii de Munte,DN1A 106400 V?lenii de Munte,Police Station,N/A,Prahova,45.19422,26.04277,0
Poli?ia Comunitar? V?lenii de Munte,Strada Berevoie?ti 106400 V?lenii de Munte,Police Station,N/A,Prahova,45.18663,26.03924,0
Poli?ia V?lenii de Munte,Strada Dimine?ii 106400 V?lenii de Munte,Police Station,N/A,Prahova,45.18862,26.04431,0
Strada V?lenii de Munte,300757 Timisoara,Street or Square,N/A,Prahova,45.73276,21.2295,0
Stadionul V?lenii de Munte,Bulevardul Nicolae Iorga 106400 V?lenii de Munte,Sport Facility/Venue,N/A,Prahova,45.195,26.04293,0
Pia?a V?lenii de Munte,106400 V?lenii de Munte,Shop,N/A,Prahova,45.18951,26.039372,0
Parchetul V?lenii de Munte,Bulevardul Nicolae Iorga 106400 V?lenii de Munte,Government or Community Facility,N/A,Prahova,45.1856,26.03818,0
Taverna Roman? - V?lenii de Munte,DN1A 107307 Gura Vitioarei,Restaurant,N/A,Prahova,45.13559,26.03115,0
GERMANOS V?lenii de Munte,Bulevardul Nicolae Iorga 106400 V?lenii de Munte,Electronics,"cauta produse precum bere, tv, mobila, scutece",Prahova,45.18073,26.0365,0
The V?lenii de Munte Resort.,"Prahova, Romania",Attraction,N/A,Prahova,45.28034844,25.65885813,0
Cheia,107356 M?neciu,Administrative Region,N/A,Prahova,45.45396,25.93677,0
Cheia,Moieciu,Administrative Region,N/A,Prahova,45.46364,25.30666,0
Cheia,B?ile Ol?ne?ti,Administrative Region,N/A,Prahova,45.18473,24.21142,0
Cheia,Mihai Viteazu,Administrative Region,N/A,Prahova,46.54399,23.71265,0
